exp_category,exp_path,model_name,constraint_local,constraint_global,learning_rate,batch_size,epochs,warmup_epochs,lambda_global_init,lambda_local_init,lambda_step,lambda_strategy,constraint_threshold,convergence_window,convergence_required,hidden_dims,dropout,status,used_cached_model,training_time,accuracy,precision_macro,recall_macro,f1_macro,precision_dropout,recall_dropout,f1_dropout,precision_enrolled,recall_enrolled,f1_enrolled,precision_graduate,recall_graduate,f1_graduate
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,912.7129621505737,0.5633,0.4718,0.3991,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,1048.5989553928375,0.5837,0.4778,0.4202,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,1201.3016545772552,0.5701,0.8085,0.408,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,715.1383607387543,0.5566,0.4756,0.392,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,399.49415349960327,0.5769,0.4666,0.4131,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,294.3718798160553,0.5588,0.5104,0.3944,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,406.13634967803955,0.5769,0.8208,0.415,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,401.8670303821564,0.5701,0.8169,0.408,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,274.0916471481323,0.5656,0.813,0.4052,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,185.28532433509827,0.5656,0.5117,0.4014,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,271.0501480102539,0.5498,0.8135,0.3896,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,206.45160508155823,0.5475,0.7974,0.3864,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,269.44881892204285,0.7262,0.648,0.5931,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,186.9386899471283,0.7127,0.6338,0.579,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,233.66818141937256,0.733,0.6507,0.6009,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,200.7243835926056,0.7059,0.6208,0.5655,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,351.27082681655884,0.7195,0.6784,0.5889,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,193.5427451133728,0.7262,0.662,0.5949,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,345.2420845031738,0.7217,0.6571,0.5911,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,194.82356142997742,0.7285,0.6484,0.5973,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,138.1957356929779,0.7014,0.627,0.5672,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,87.37639880180359,0.7308,0.6699,0.5986,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,135.47602534294128,0.7262,0.6813,0.6024,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,116.87339520454407,0.7172,0.6426,0.5837,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,89.54835271835327,0.7195,0.6643,0.5925,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,75.05439496040344,0.7353,0.681,0.6126,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,81.05026698112488,0.7217,0.6674,0.5984,,,,,,,,,,
our_approach,results/our_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,74.9631085395813,0.7217,0.673,0.5919,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_balanced,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,331.77621483802795,0.5995,0.6378,0.4579,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_combined,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,600.1484622955322,0.5882,0.5698,0.4361,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_linear,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,471.3786725997925,0.6131,0.657,0.4692,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_transfer,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,556.4848515987396,0.6063,0.622,0.463,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_balanced,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,379.421505689621,0.586,0.6145,0.4411,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_combined,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,307.11787724494934,0.586,0.6342,0.4448,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_linear,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,373.49198746681213,0.6041,0.656,0.4636,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_transfer,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,347.7657217979431,0.5882,0.6085,0.4407,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_balanced,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,284.5291781425476,0.5566,0.5543,0.4014,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_combined,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,337.8232979774475,0.5792,0.6643,0.4286,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_linear,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,278.3983316421509,0.5633,0.6217,0.4103,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_transfer,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,290.7529835700989,0.5475,0.564,0.391,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_balanced,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,254.22489476203918,0.5995,0.6506,0.4468,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_combined,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,302.3207097053528,0.5407,0.6111,0.3868,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_linear,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,310.1149742603302,0.552,0.5808,0.3967,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_transfer,FTTransformer,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,270.27058124542236,0.5724,0.6885,0.4178,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_balanced,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,1448.6024923324585,0.5633,0.6077,0.4164,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_combined,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,571.5264406204224,0.5611,0.5666,0.4059,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_linear,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,1356.2643613815308,0.5701,0.6098,0.4163,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_transfer,FTTransformer,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,1525.781013250351,0.5724,0.6396,0.4224,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,1731.504823923111,0.5995,0.6513,0.4524,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,671.7427191734314,0.5792,0.6846,0.4305,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,1001.7805511951447,0.5747,0.6515,0.4247,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,FTTransformer,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,1096.4781079292297,0.5633,0.5758,0.4074,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,457.8327007293701,0.5611,0.7093,0.4098,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,315.8369061946869,0.5498,0.5917,0.3906,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,566.163676738739,0.543,0.5187,0.3836,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,FTTransformer,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,422.7128882408142,0.5498,0.6019,0.3943,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,475.52492213249207,0.5452,0.5325,0.383,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,466.08805656433105,0.5181,0.5471,0.3548,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,427.27368354797363,0.5339,0.6299,0.376,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,FTTransformer,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,522.8575301170349,0.5588,0.6283,0.4064,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,129.0303680896759,0.7104,0.6451,0.5875,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,110.3956241607666,0.7081,0.6499,0.5951,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,107.62783408164978,0.7081,0.655,0.5905,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,FTTransformer,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,123.76332116127014,0.7081,0.6391,0.5832,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,98.1288697719574,0.7059,0.6497,0.5899,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,75.29538249969482,0.724,0.6608,0.6034,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,82.64646291732788,0.7104,0.6623,0.5937,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,FTTransformer,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,112.04827451705933,0.7217,0.6834,0.6113,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,88.19364500045776,0.7127,0.674,0.5938,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,88.50999712944031,0.7172,0.7085,0.592,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,97.57982659339905,0.724,0.6992,0.6045,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,FTTransformer,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,92.79426336288452,0.7149,0.6644,0.5905,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,122.15943312644958,0.7014,0.6441,0.5716,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,92.79142165184021,0.7059,0.6484,0.5792,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,133.85167527198792,0.7195,0.6556,0.5887,,,,,,,,,,
our_approach,results/our_approach/FTTransformer/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_transfer,FTTransformer,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,105.58687615394592,0.7149,0.6962,0.5963,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,667.1923468112946,0.5679,0.5121,0.4038,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,588.4315271377563,0.5566,0.4768,0.3929,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,909.3330173492432,0.5362,0.5176,0.3811,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,625.9502065181732,0.5724,0.5815,0.4122,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,1547.922682762146,0.6176,0.5471,0.46,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,477.912006855011,0.5633,0.5919,0.4018,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,408.9641144275665,0.5905,0.6505,0.4356,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,419.01721811294556,0.5633,0.5286,0.4028,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,144.87886500358582,0.6471,0.6214,0.4988,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,142.1137146949768,0.6697,0.6081,0.5269,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,184.40705013275146,0.7127,0.6945,0.5705,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,142.9001064300537,0.6833,0.6087,0.5335,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,94.2676854133606,0.681,0.5291,0.528,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,92.61618614196777,0.6652,0.6047,0.5082,,,,,,,,,,
